dataset,split,case_id,frame_id,frame_path,label,store_id,morphology,source_video,frame_index,width,height,variant,synthetic_case_id,source_case_id,chunk_start,chunk_end,split_unit,synthetic_case,orig_frame_id,perturbation_id,rng_seed,render_in_pipeline,blur_sigma,jpeg_q,brightness,contrast,bbox_area_frac
SUN,train,SUN_0074,SUN_0074/images/SUN_0074.000204.jpg,images/SUN_0074.000204.jpg,1,sun,polypoid,,204,1158,1008,,,SUN_0074,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0074,SUN_0074/images/SUN_0074.000036.jpg,images/SUN_0074.000036.jpg,1,sun,polypoid,,36,1158,1008,,,SUN_0074,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0074,SUN_0074/images/SUN_0074.000015.jpg,images/SUN_0074.000015.jpg,1,sun,polypoid,,15,1158,1008,,,SUN_0074,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0074,SUN_0074/images/SUN_0074.000060.jpg,images/SUN_0074.000060.jpg,1,sun,polypoid,,60,1158,1008,,,SUN_0074,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0074,SUN_0074/images/SUN_0074.000155.jpg,images/SUN_0074.000155.jpg,1,sun,polypoid,,155,1158,1008,,,SUN_0074,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0074,SUN_0074/images/SUN_0074.000083.jpg,images/SUN_0074.000083.jpg,1,sun,polypoid,,83,1158,1008,,,SUN_0074,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0074,SUN_0074/images/SUN_0074.000035.jpg,images/SUN_0074.000035.jpg,1,sun,polypoid,,35,1158,1008,,,SUN_0074,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0074,SUN_0074/images/SUN_0074.000037.jpg,images/SUN_0074.000037.jpg,1,sun,polypoid,,37,1158,1008,,,SUN_0074,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0074,SUN_0074/images/SUN_0074.000188.jpg,images/SUN_0074.000188.jpg,1,sun,polypoid,,188,1158,1008,,,SUN_0074,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0074,SUN_0074/images/SUN_0074.000168.jpg,images/SUN_0074.000168.jpg,1,sun,polypoid,,168,1158,1008,,,SUN_0074,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0074,SUN_0074/images/SUN_0074.000106.jpg,images/SUN_0074.000106.jpg,1,sun,polypoid,,106,1158,1008,,,SUN_0074,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0074,SUN_0074/images/SUN_0074.000126.jpg,images/SUN_0074.000126.jpg,1,sun,polypoid,,126,1158,1008,,,SUN_0074,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0074,SUN_0074/images/SUN_0074.000127.jpg,images/SUN_0074.000127.jpg,1,sun,polypoid,,127,1158,1008,,,SUN_0074,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0074,SUN_0074/images/SUN_0074.000025.jpg,images/SUN_0074.000025.jpg,1,sun,polypoid,,25,1158,1008,,,SUN_0074,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
