dataset,split,case_id,frame_id,frame_path,label,store_id,morphology,source_video,frame_index,width,height,variant,synthetic_case_id,source_case_id,chunk_start,chunk_end,split_unit,synthetic_case,orig_frame_id,perturbation_id,rng_seed,render_in_pipeline,blur_sigma,jpeg_q,brightness,contrast,bbox_area_frac
SUN,train,SUN_0060,SUN_0060/images/SUN_0060.000042.jpg,images/SUN_0060.000042.jpg,1,sun,flat,,42,1158,1008,,,SUN_0060,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0060,SUN_0060/images/SUN_0060.000049.jpg,images/SUN_0060.000049.jpg,1,sun,flat,,49,1158,1008,,,SUN_0060,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0060,SUN_0060/images/SUN_0060.000045.jpg,images/SUN_0060.000045.jpg,1,sun,flat,,45,1158,1008,,,SUN_0060,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0060,SUN_0060/images/SUN_0060.000109.jpg,images/SUN_0060.000109.jpg,1,sun,flat,,109,1158,1008,,,SUN_0060,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0060,SUN_0060/images/SUN_0060.000019.jpg,images/SUN_0060.000019.jpg,1,sun,flat,,19,1158,1008,,,SUN_0060,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0060,SUN_0060/images/SUN_0060.000076.jpg,images/SUN_0060.000076.jpg,1,sun,flat,,76,1158,1008,,,SUN_0060,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0060,SUN_0060/images/SUN_0060.000011.jpg,images/SUN_0060.000011.jpg,1,sun,flat,,11,1158,1008,,,SUN_0060,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0060,SUN_0060/images/SUN_0060.000012.jpg,images/SUN_0060.000012.jpg,1,sun,flat,,12,1158,1008,,,SUN_0060,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0060,SUN_0060/images/SUN_0060.000071.jpg,images/SUN_0060.000071.jpg,1,sun,flat,,71,1158,1008,,,SUN_0060,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0060,SUN_0060/images/SUN_0060.000068.jpg,images/SUN_0060.000068.jpg,1,sun,flat,,68,1158,1008,,,SUN_0060,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0060,SUN_0060/images/SUN_0060.000079.jpg,images/SUN_0060.000079.jpg,1,sun,flat,,79,1158,1008,,,SUN_0060,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0060,SUN_0060/images/SUN_0060.000111.jpg,images/SUN_0060.000111.jpg,1,sun,flat,,111,1158,1008,,,SUN_0060,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0060,SUN_0060/images/SUN_0060.000096.jpg,images/SUN_0060.000096.jpg,1,sun,flat,,96,1158,1008,,,SUN_0060,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0060,SUN_0060/images/SUN_0060.000023.jpg,images/SUN_0060.000023.jpg,1,sun,flat,,23,1158,1008,,,SUN_0060,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0060,SUN_0060/images/SUN_0060.000086.jpg,images/SUN_0060.000086.jpg,1,sun,flat,,86,1158,1008,,,SUN_0060,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0060,SUN_0060/images/SUN_0060.000017.jpg,images/SUN_0060.000017.jpg,1,sun,flat,,17,1158,1008,,,SUN_0060,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0060,SUN_0060/images/SUN_0060.000059.jpg,images/SUN_0060.000059.jpg,1,sun,flat,,59,1158,1008,,,SUN_0060,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0060,SUN_0060/images/SUN_0060.000014.jpg,images/SUN_0060.000014.jpg,1,sun,flat,,14,1158,1008,,,SUN_0060,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0060,SUN_0060/images/SUN_0060.000062.jpg,images/SUN_0060.000062.jpg,1,sun,flat,,62,1158,1008,,,SUN_0060,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0060,SUN_0060/images/SUN_0060.000006.jpg,images/SUN_0060.000006.jpg,1,sun,flat,,6,1158,1008,,,SUN_0060,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0060,SUN_0060/images/SUN_0060.000082.jpg,images/SUN_0060.000082.jpg,1,sun,flat,,82,1158,1008,,,SUN_0060,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0060,SUN_0060/images/SUN_0060.000115.jpg,images/SUN_0060.000115.jpg,1,sun,flat,,115,1158,1008,,,SUN_0060,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0060,SUN_0060/images/SUN_0060.000089.jpg,images/SUN_0060.000089.jpg,1,sun,flat,,89,1158,1008,,,SUN_0060,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0060,SUN_0060/images/SUN_0060.000091.jpg,images/SUN_0060.000091.jpg,1,sun,flat,,91,1158,1008,,,SUN_0060,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0060,SUN_0060/images/SUN_0060.000038.jpg,images/SUN_0060.000038.jpg,1,sun,flat,,38,1158,1008,,,SUN_0060,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0060,SUN_0060/images/SUN_0060.000075.jpg,images/SUN_0060.000075.jpg,1,sun,flat,,75,1158,1008,,,SUN_0060,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0060,SUN_0060/images/SUN_0060.000067.jpg,images/SUN_0060.000067.jpg,1,sun,flat,,67,1158,1008,,,SUN_0060,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0060,SUN_0060/images/SUN_0060.000084.jpg,images/SUN_0060.000084.jpg,1,sun,flat,,84,1158,1008,,,SUN_0060,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0060,SUN_0060/images/SUN_0060.000027.jpg,images/SUN_0060.000027.jpg,1,sun,flat,,27,1158,1008,,,SUN_0060,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0060,SUN_0060/images/SUN_0060.000106.jpg,images/SUN_0060.000106.jpg,1,sun,flat,,106,1158,1008,,,SUN_0060,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0060,SUN_0060/images/SUN_0060.000105.jpg,images/SUN_0060.000105.jpg,1,sun,flat,,105,1158,1008,,,SUN_0060,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0060,SUN_0060/images/SUN_0060.000010.jpg,images/SUN_0060.000010.jpg,1,sun,flat,,10,1158,1008,,,SUN_0060,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0060,SUN_0060/images/SUN_0060.000039.jpg,images/SUN_0060.000039.jpg,1,sun,flat,,39,1158,1008,,,SUN_0060,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0025,SUN_0025/images/SUN_0025.000119.jpg,images/SUN_0025.000119.jpg,1,sun,polypoid,,119,1158,1008,,,SUN_0025,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0025,SUN_0025/images/SUN_0025.000069.jpg,images/SUN_0025.000069.jpg,1,sun,polypoid,,69,1158,1008,,,SUN_0025,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0025,SUN_0025/images/SUN_0025.000027.jpg,images/SUN_0025.000027.jpg,1,sun,polypoid,,27,1158,1008,,,SUN_0025,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0025,SUN_0025/images/SUN_0025.000082.jpg,images/SUN_0025.000082.jpg,1,sun,polypoid,,82,1158,1008,,,SUN_0025,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0025,SUN_0025/images/SUN_0025.000075.jpg,images/SUN_0025.000075.jpg,1,sun,polypoid,,75,1158,1008,,,SUN_0025,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0025,SUN_0025/images/SUN_0025.000028.jpg,images/SUN_0025.000028.jpg,1,sun,polypoid,,28,1158,1008,,,SUN_0025,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0025,SUN_0025/images/SUN_0025.000049.jpg,images/SUN_0025.000049.jpg,1,sun,polypoid,,49,1158,1008,,,SUN_0025,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0025,SUN_0025/images/SUN_0025.000144.jpg,images/SUN_0025.000144.jpg,1,sun,polypoid,,144,1158,1008,,,SUN_0025,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0025,SUN_0025/images/SUN_0025.000068.jpg,images/SUN_0025.000068.jpg,1,sun,polypoid,,68,1158,1008,,,SUN_0025,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0025,SUN_0025/images/SUN_0025.000218.jpg,images/SUN_0025.000218.jpg,1,sun,polypoid,,218,1158,1008,,,SUN_0025,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0025,SUN_0025/images/SUN_0025.000197.jpg,images/SUN_0025.000197.jpg,1,sun,polypoid,,197,1158,1008,,,SUN_0025,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0025,SUN_0025/images/SUN_0025.000128.jpg,images/SUN_0025.000128.jpg,1,sun,polypoid,,128,1158,1008,,,SUN_0025,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0025,SUN_0025/images/SUN_0025.000102.jpg,images/SUN_0025.000102.jpg,1,sun,polypoid,,102,1158,1008,,,SUN_0025,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0025,SUN_0025/images/SUN_0025.000115.jpg,images/SUN_0025.000115.jpg,1,sun,polypoid,,115,1158,1008,,,SUN_0025,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0025,SUN_0025/images/SUN_0025.000199.jpg,images/SUN_0025.000199.jpg,1,sun,polypoid,,199,1158,1008,,,SUN_0025,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0025,SUN_0025/images/SUN_0025.000185.jpg,images/SUN_0025.000185.jpg,1,sun,polypoid,,185,1158,1008,,,SUN_0025,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0025,SUN_0025/images/SUN_0025.000216.jpg,images/SUN_0025.000216.jpg,1,sun,polypoid,,216,1158,1008,,,SUN_0025,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0025,SUN_0025/images/SUN_0025.000179.jpg,images/SUN_0025.000179.jpg,1,sun,polypoid,,179,1158,1008,,,SUN_0025,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0025,SUN_0025/images/SUN_0025.000193.jpg,images/SUN_0025.000193.jpg,1,sun,polypoid,,193,1158,1008,,,SUN_0025,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0025,SUN_0025/images/SUN_0025.000042.jpg,images/SUN_0025.000042.jpg,1,sun,polypoid,,42,1158,1008,,,SUN_0025,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0025,SUN_0025/images/SUN_0025.000147.jpg,images/SUN_0025.000147.jpg,1,sun,polypoid,,147,1158,1008,,,SUN_0025,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0025,SUN_0025/images/SUN_0025.000044.jpg,images/SUN_0025.000044.jpg,1,sun,polypoid,,44,1158,1008,,,SUN_0025,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0025,SUN_0025/images/SUN_0025.000228.jpg,images/SUN_0025.000228.jpg,1,sun,polypoid,,228,1158,1008,,,SUN_0025,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0025,SUN_0025/images/SUN_0025.000052.jpg,images/SUN_0025.000052.jpg,1,sun,polypoid,,52,1158,1008,,,SUN_0025,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0025,SUN_0025/images/SUN_0025.000132.jpg,images/SUN_0025.000132.jpg,1,sun,polypoid,,132,1158,1008,,,SUN_0025,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0025,SUN_0025/images/SUN_0025.000221.jpg,images/SUN_0025.000221.jpg,1,sun,polypoid,,221,1158,1008,,,SUN_0025,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0025,SUN_0025/images/SUN_0025.000154.jpg,images/SUN_0025.000154.jpg,1,sun,polypoid,,154,1158,1008,,,SUN_0025,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0025,SUN_0025/images/SUN_0025.000078.jpg,images/SUN_0025.000078.jpg,1,sun,polypoid,,78,1158,1008,,,SUN_0025,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0025,SUN_0025/images/SUN_0025.000012.jpg,images/SUN_0025.000012.jpg,1,sun,polypoid,,12,1158,1008,,,SUN_0025,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
