dataset,split,case_id,frame_id,frame_path,label,store_id,morphology,source_video,frame_index,width,height,variant,synthetic_case_id,source_case_id,chunk_start,chunk_end,split_unit,synthetic_case,orig_frame_id,perturbation_id,rng_seed,render_in_pipeline,blur_sigma,jpeg_q,brightness,contrast,bbox_area_frac
SUN,train,SUN_0076,SUN_0076/images/SUN_0076.000100.jpg,images/SUN_0076.000100.jpg,1,sun,polypoid,,100,1158,1008,,,SUN_0076,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0076,SUN_0076/images/SUN_0076.000076.jpg,images/SUN_0076.000076.jpg,1,sun,polypoid,,76,1158,1008,,,SUN_0076,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0076,SUN_0076/images/SUN_0076.000225.jpg,images/SUN_0076.000225.jpg,1,sun,polypoid,,225,1158,1008,,,SUN_0076,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0076,SUN_0076/images/SUN_0076.000197.jpg,images/SUN_0076.000197.jpg,1,sun,polypoid,,197,1158,1008,,,SUN_0076,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0076,SUN_0076/images/SUN_0076.000199.jpg,images/SUN_0076.000199.jpg,1,sun,polypoid,,199,1158,1008,,,SUN_0076,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0076,SUN_0076/images/SUN_0076.000229.jpg,images/SUN_0076.000229.jpg,1,sun,polypoid,,229,1158,1008,,,SUN_0076,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0076,SUN_0076/images/SUN_0076.000051.jpg,images/SUN_0076.000051.jpg,1,sun,polypoid,,51,1158,1008,,,SUN_0076,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0076,SUN_0076/images/SUN_0076.000080.jpg,images/SUN_0076.000080.jpg,1,sun,polypoid,,80,1158,1008,,,SUN_0076,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0076,SUN_0076/images/SUN_0076.000210.jpg,images/SUN_0076.000210.jpg,1,sun,polypoid,,210,1158,1008,,,SUN_0076,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0076,SUN_0076/images/SUN_0076.000009.jpg,images/SUN_0076.000009.jpg,1,sun,polypoid,,9,1158,1008,,,SUN_0076,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0076,SUN_0076/images/SUN_0076.000159.jpg,images/SUN_0076.000159.jpg,1,sun,polypoid,,159,1158,1008,,,SUN_0076,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0076,SUN_0076/images/SUN_0076.000203.jpg,images/SUN_0076.000203.jpg,1,sun,polypoid,,203,1158,1008,,,SUN_0076,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0076,SUN_0076/images/SUN_0076.000188.jpg,images/SUN_0076.000188.jpg,1,sun,polypoid,,188,1158,1008,,,SUN_0076,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0076,SUN_0076/images/SUN_0076.000098.jpg,images/SUN_0076.000098.jpg,1,sun,polypoid,,98,1158,1008,,,SUN_0076,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0076,SUN_0076/images/SUN_0076.000226.jpg,images/SUN_0076.000226.jpg,1,sun,polypoid,,226,1158,1008,,,SUN_0076,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0076,SUN_0076/images/SUN_0076.000006.jpg,images/SUN_0076.000006.jpg,1,sun,polypoid,,6,1158,1008,,,SUN_0076,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0076,SUN_0076/images/SUN_0076.000020.jpg,images/SUN_0076.000020.jpg,1,sun,polypoid,,20,1158,1008,,,SUN_0076,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0076,SUN_0076/images/SUN_0076.000056.jpg,images/SUN_0076.000056.jpg,1,sun,polypoid,,56,1158,1008,,,SUN_0076,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0076,SUN_0076/images/SUN_0076.000101.jpg,images/SUN_0076.000101.jpg,1,sun,polypoid,,101,1158,1008,,,SUN_0076,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0076,SUN_0076/images/SUN_0076.000118.jpg,images/SUN_0076.000118.jpg,1,sun,polypoid,,118,1158,1008,,,SUN_0076,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0076,SUN_0076/images/SUN_0076.000167.jpg,images/SUN_0076.000167.jpg,1,sun,polypoid,,167,1158,1008,,,SUN_0076,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0076,SUN_0076/images/SUN_0076.000173.jpg,images/SUN_0076.000173.jpg,1,sun,polypoid,,173,1158,1008,,,SUN_0076,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0076,SUN_0076/images/SUN_0076.000104.jpg,images/SUN_0076.000104.jpg,1,sun,polypoid,,104,1158,1008,,,SUN_0076,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0076,SUN_0076/images/SUN_0076.000174.jpg,images/SUN_0076.000174.jpg,1,sun,polypoid,,174,1158,1008,,,SUN_0076,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0076,SUN_0076/images/SUN_0076.000230.jpg,images/SUN_0076.000230.jpg,1,sun,polypoid,,230,1158,1008,,,SUN_0076,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0076,SUN_0076/images/SUN_0076.000029.jpg,images/SUN_0076.000029.jpg,1,sun,polypoid,,29,1158,1008,,,SUN_0076,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0076,SUN_0076/images/SUN_0076.000220.jpg,images/SUN_0076.000220.jpg,1,sun,polypoid,,220,1158,1008,,,SUN_0076,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0076,SUN_0076/images/SUN_0076.000233.jpg,images/SUN_0076.000233.jpg,1,sun,polypoid,,233,1158,1008,,,SUN_0076,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0076,SUN_0076/images/SUN_0076.000023.jpg,images/SUN_0076.000023.jpg,1,sun,polypoid,,23,1158,1008,,,SUN_0076,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0076,SUN_0076/images/SUN_0076.000134.jpg,images/SUN_0076.000134.jpg,1,sun,polypoid,,134,1158,1008,,,SUN_0076,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0076,SUN_0076/images/SUN_0076.000187.jpg,images/SUN_0076.000187.jpg,1,sun,polypoid,,187,1158,1008,,,SUN_0076,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0076,SUN_0076/images/SUN_0076.000058.jpg,images/SUN_0076.000058.jpg,1,sun,polypoid,,58,1158,1008,,,SUN_0076,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0076,SUN_0076/images/SUN_0076.000011.jpg,images/SUN_0076.000011.jpg,1,sun,polypoid,,11,1158,1008,,,SUN_0076,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0059,SUN_0059/images/SUN_0059.000041.jpg,images/SUN_0059.000041.jpg,1,sun,polypoid,,41,1158,1008,,,SUN_0059,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0059,SUN_0059/images/SUN_0059.000262.jpg,images/SUN_0059.000262.jpg,1,sun,polypoid,,262,1158,1008,,,SUN_0059,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0059,SUN_0059/images/SUN_0059.000158.jpg,images/SUN_0059.000158.jpg,1,sun,polypoid,,158,1158,1008,,,SUN_0059,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0059,SUN_0059/images/SUN_0059.000376.jpg,images/SUN_0059.000376.jpg,1,sun,polypoid,,376,1158,1008,,,SUN_0059,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0059,SUN_0059/images/SUN_0059.000343.jpg,images/SUN_0059.000343.jpg,1,sun,polypoid,,343,1158,1008,,,SUN_0059,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0059,SUN_0059/images/SUN_0059.000275.jpg,images/SUN_0059.000275.jpg,1,sun,polypoid,,275,1158,1008,,,SUN_0059,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0059,SUN_0059/images/SUN_0059.000294.jpg,images/SUN_0059.000294.jpg,1,sun,polypoid,,294,1158,1008,,,SUN_0059,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0059,SUN_0059/images/SUN_0059.000082.jpg,images/SUN_0059.000082.jpg,1,sun,polypoid,,82,1158,1008,,,SUN_0059,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0059,SUN_0059/images/SUN_0059.000001.jpg,images/SUN_0059.000001.jpg,1,sun,polypoid,,1,1158,1008,,,SUN_0059,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0059,SUN_0059/images/SUN_0059.000389.jpg,images/SUN_0059.000389.jpg,1,sun,polypoid,,389,1158,1008,,,SUN_0059,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0059,SUN_0059/images/SUN_0059.000027.jpg,images/SUN_0059.000027.jpg,1,sun,polypoid,,27,1158,1008,,,SUN_0059,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0059,SUN_0059/images/SUN_0059.000098.jpg,images/SUN_0059.000098.jpg,1,sun,polypoid,,98,1158,1008,,,SUN_0059,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0059,SUN_0059/images/SUN_0059.000383.jpg,images/SUN_0059.000383.jpg,1,sun,polypoid,,383,1158,1008,,,SUN_0059,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0059,SUN_0059/images/SUN_0059.000386.jpg,images/SUN_0059.000386.jpg,1,sun,polypoid,,386,1158,1008,,,SUN_0059,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0059,SUN_0059/images/SUN_0059.000233.jpg,images/SUN_0059.000233.jpg,1,sun,polypoid,,233,1158,1008,,,SUN_0059,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0059,SUN_0059/images/SUN_0059.000300.jpg,images/SUN_0059.000300.jpg,1,sun,polypoid,,300,1158,1008,,,SUN_0059,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0059,SUN_0059/images/SUN_0059.000366.jpg,images/SUN_0059.000366.jpg,1,sun,polypoid,,366,1158,1008,,,SUN_0059,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0059,SUN_0059/images/SUN_0059.000127.jpg,images/SUN_0059.000127.jpg,1,sun,polypoid,,127,1158,1008,,,SUN_0059,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
