dataset,split,case_id,frame_id,frame_path,label,store_id,morphology,source_video,frame_index,width,height,variant,synthetic_case_id,source_case_id,chunk_start,chunk_end,split_unit,synthetic_case,orig_frame_id,perturbation_id,rng_seed,render_in_pipeline,blur_sigma,jpeg_q,brightness,contrast,bbox_area_frac
SUN,train,SUN_0040,SUN_0040/images/SUN_0040.000026.jpg,images/SUN_0040.000026.jpg,1,sun,flat,,26,1158,1008,,,SUN_0040,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0040,SUN_0040/images/SUN_0040.000088.jpg,images/SUN_0040.000088.jpg,1,sun,flat,,88,1158,1008,,,SUN_0040,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0040,SUN_0040/images/SUN_0040.000011.jpg,images/SUN_0040.000011.jpg,1,sun,flat,,11,1158,1008,,,SUN_0040,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0040,SUN_0040/images/SUN_0040.000023.jpg,images/SUN_0040.000023.jpg,1,sun,flat,,23,1158,1008,,,SUN_0040,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0040,SUN_0040/images/SUN_0040.000053.jpg,images/SUN_0040.000053.jpg,1,sun,flat,,53,1158,1008,,,SUN_0040,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0040,SUN_0040/images/SUN_0040.000081.jpg,images/SUN_0040.000081.jpg,1,sun,flat,,81,1158,1008,,,SUN_0040,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0040,SUN_0040/images/SUN_0040.000079.jpg,images/SUN_0040.000079.jpg,1,sun,flat,,79,1158,1008,,,SUN_0040,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0040,SUN_0040/images/SUN_0040.000087.jpg,images/SUN_0040.000087.jpg,1,sun,flat,,87,1158,1008,,,SUN_0040,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0040,SUN_0040/images/SUN_0040.000075.jpg,images/SUN_0040.000075.jpg,1,sun,flat,,75,1158,1008,,,SUN_0040,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0040,SUN_0040/images/SUN_0040.000043.jpg,images/SUN_0040.000043.jpg,1,sun,flat,,43,1158,1008,,,SUN_0040,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0040,SUN_0040/images/SUN_0040.000038.jpg,images/SUN_0040.000038.jpg,1,sun,flat,,38,1158,1008,,,SUN_0040,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0040,SUN_0040/images/SUN_0040.000057.jpg,images/SUN_0040.000057.jpg,1,sun,flat,,57,1158,1008,,,SUN_0040,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0040,SUN_0040/images/SUN_0040.000040.jpg,images/SUN_0040.000040.jpg,1,sun,flat,,40,1158,1008,,,SUN_0040,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0040,SUN_0040/images/SUN_0040.000010.jpg,images/SUN_0040.000010.jpg,1,sun,flat,,10,1158,1008,,,SUN_0040,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0040,SUN_0040/images/SUN_0040.000003.jpg,images/SUN_0040.000003.jpg,1,sun,flat,,3,1158,1008,,,SUN_0040,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0040,SUN_0040/images/SUN_0040.000082.jpg,images/SUN_0040.000082.jpg,1,sun,flat,,82,1158,1008,,,SUN_0040,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0040,SUN_0040/images/SUN_0040.000031.jpg,images/SUN_0040.000031.jpg,1,sun,flat,,31,1158,1008,,,SUN_0040,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0040,SUN_0040/images/SUN_0040.000059.jpg,images/SUN_0040.000059.jpg,1,sun,flat,,59,1158,1008,,,SUN_0040,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0040,SUN_0040/images/SUN_0040.000028.jpg,images/SUN_0040.000028.jpg,1,sun,flat,,28,1158,1008,,,SUN_0040,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0040,SUN_0040/images/SUN_0040.000074.jpg,images/SUN_0040.000074.jpg,1,sun,flat,,74,1158,1008,,,SUN_0040,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0040,SUN_0040/images/SUN_0040.000015.jpg,images/SUN_0040.000015.jpg,1,sun,flat,,15,1158,1008,,,SUN_0040,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0040,SUN_0040/images/SUN_0040.000061.jpg,images/SUN_0040.000061.jpg,1,sun,flat,,61,1158,1008,,,SUN_0040,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0040,SUN_0040/images/SUN_0040.000062.jpg,images/SUN_0040.000062.jpg,1,sun,flat,,62,1158,1008,,,SUN_0040,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0040,SUN_0040/images/SUN_0040.000001.jpg,images/SUN_0040.000001.jpg,1,sun,flat,,1,1158,1008,,,SUN_0040,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0040,SUN_0040/images/SUN_0040.000029.jpg,images/SUN_0040.000029.jpg,1,sun,flat,,29,1158,1008,,,SUN_0040,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0040,SUN_0040/images/SUN_0040.000085.jpg,images/SUN_0040.000085.jpg,1,sun,flat,,85,1158,1008,,,SUN_0040,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0040,SUN_0040/images/SUN_0040.000056.jpg,images/SUN_0040.000056.jpg,1,sun,flat,,56,1158,1008,,,SUN_0040,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0040,SUN_0040/images/SUN_0040.000017.jpg,images/SUN_0040.000017.jpg,1,sun,flat,,17,1158,1008,,,SUN_0040,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
SUN,train,SUN_0040,SUN_0040/images/SUN_0040.000005.jpg,images/SUN_0040.000005.jpg,1,sun,flat,,5,1158,1008,,,SUN_0040,-1,-1,case,False,,,-1,False,-1.0,-1,-1.0,-1.0,-1.0
